LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Hayes,40.52447865,-101.0616334,Nebraska,916.0,31085,84.4,83.1,85.6,%,Crude Prevalence,Screening
Hitchcock,40.17616407,-101.0419405,Nebraska,2806.0,31087,83.6,82.4,84.8,%,Crude Prevalence,Screening
Holt,42.45565496,-98.78366516,Nebraska,10178.0,31089,84.3,83.0,85.5,%,Crude Prevalence,Screening
Hooker,41.91586243,-101.1354293,Nebraska,682.0,31091,86.0,84.9,87.1,%,Crude Prevalence,Screening
Howard,41.22005344,-98.51664922,Nebraska,6468.0,31093,83.9,82.5,85.2,%,Crude Prevalence,Screening
Jefferson,40.175813,-97.14260641,Nebraska,7097.0,31095,84.1,82.7,85.3,%,Crude Prevalence,Screening
Johnson,40.39260519,-96.26524243,Nebraska,5134.0,31097,81.6,80.1,83.0,%,Crude Prevalence,Screening
Kearney,40.50670295,-98.94803993,Nebraska,6544.0,31099,83.7,82.4,85.0,%,Crude Prevalence,Screening
Keith,41.19905933,-101.6614192,Nebraska,8021.0,31101,84.9,83.7,86.0,%,Crude Prevalence,Screening
Keya Paha,42.87881759,-99.71275341,Nebraska,810.0,31103,86.8,85.6,87.9,%,Crude Prevalence,Screening
Kimball,41.19790188,-103.7150628,Nebraska,3618.0,31105,83.6,82.3,84.7,%,Crude Prevalence,Screening
Knox,42.63684856,-97.89173549,Nebraska,8419.0,31107,84.9,83.8,86.0,%,Crude Prevalence,Screening
Lancaster,40.78417546,-96.68776167,Nebraska,317272.0,31109,81.8,80.1,83.3,%,Crude Prevalence,Screening
Lincoln,41.04741149,-100.7455354,Nebraska,35185.0,31111,82.9,81.6,84.2,%,Crude Prevalence,Screening
Logan,41.56649717,-100.4817879,Nebraska,749.0,31113,84.4,83.0,85.7,%,Crude Prevalence,Screening
Loup,41.91398264,-99.45447801,Nebraska,618.0,31115,86.6,85.6,87.6,%,Crude Prevalence,Screening
McPherson,41.56797682,-101.0599362,Nebraska,492.0,31117,85.1,83.6,86.6,%,Crude Prevalence,Screening
Madison,41.9166269,-97.60075962,Nebraska,35392.0,31119,81.0,79.5,82.4,%,Crude Prevalence,Screening
Merrick,41.16970477,-98.03781431,Nebraska,7733.0,31121,83.6,82.4,84.8,%,Crude Prevalence,Screening
Morrill,41.7157857,-103.0106224,Nebraska,4686.0,31123,83.0,81.7,84.3,%,Crude Prevalence,Screening
Nance,41.39729895,-97.99245593,Nebraska,3532.0,31125,83.5,82.1,84.9,%,Crude Prevalence,Screening
Nemaha,40.3877356,-95.84991788,Nebraska,6958.0,31127,82.3,80.8,83.9,%,Crude Prevalence,Screening
Nuckolls,40.17640466,-98.04730292,Nebraska,4195.0,31129,84.5,83.2,85.6,%,Crude Prevalence,Screening
Otoe,40.64862366,-96.13480194,Nebraska,15985.0,31131,83.8,82.5,85.1,%,Crude Prevalence,Screening
Pawnee,40.1314199,-96.23704594,Nebraska,2632.0,31133,84.2,83.0,85.5,%,Crude Prevalence,Screening
Perkins,40.85082266,-101.6502998,Nebraska,2929.0,31135,84.9,83.5,86.3,%,Crude Prevalence,Screening
Phelps,40.51122943,-99.41402791,Nebraska,8996.0,31137,83.9,82.5,85.3,%,Crude Prevalence,Screening
Pierce,42.26434853,-97.60122773,Nebraska,7142.0,31139,83.8,82.4,85.1,%,Crude Prevalence,Screening
Platte,41.57114699,-97.52071221,Nebraska,33363.0,31141,83.1,81.7,84.4,%,Crude Prevalence,Screening
Polk,41.18696375,-97.56831563,Nebraska,5278.0,31143,84.2,82.8,85.4,%,Crude Prevalence,Screening
Red Willow,40.17563763,-100.4773314,Nebraska,10726.0,31145,81.8,80.3,83.2,%,Crude Prevalence,Screening
Richardson,40.12499677,-95.71768995,Nebraska,7937.0,31147,84.2,82.9,85.4,%,Crude Prevalence,Screening
Rock,42.42158602,-99.44965467,Nebraska,1360.0,31149,85.3,84.1,86.5,%,Crude Prevalence,Screening
Saline,40.5241479,-97.14079077,Nebraska,14350.0,31151,80.1,78.5,81.6,%,Crude Prevalence,Screening
Sarpy,41.11290981,-96.11062145,Nebraska,184459.0,31153,83.9,82.5,85.2,%,Crude Prevalence,Screening
Saunders,41.22614817,-96.63688086,Nebraska,21303.0,31155,84.1,82.7,85.4,%,Crude Prevalence,Screening
Scotts Bluff,41.85099334,-103.7082665,Nebraska,35989.0,31157,80.2,78.9,81.6,%,Crude Prevalence,Screening
Seward,40.8724014,-97.13966029,Nebraska,17318.0,31159,81.9,80.1,83.5,%,Crude Prevalence,Screening
Sheridan,42.50459908,-102.4088247,Nebraska,5190.0,31161,83.8,82.5,84.9,%,Crude Prevalence,Screening
Sherman,41.22050769,-98.97589546,Nebraska,3038.0,31163,85.1,84.0,86.3,%,Crude Prevalence,Screening
Sioux,42.48818055,-103.7588692,Nebraska,1187.0,31165,85.9,84.7,87.1,%,Crude Prevalence,Screening
Stanton,41.9169835,-97.19394708,Nebraska,5970.0,31167,82.7,81.4,84.1,%,Crude Prevalence,Screening
Thayer,40.17621044,-97.59506372,Nebraska,5039.0,31169,85.1,83.7,86.4,%,Crude Prevalence,Screening
Thomas,41.91358933,-100.5556631,Nebraska,720.0,31171,85.2,83.8,86.5,%,Crude Prevalence,Screening
Thurston,42.15819497,-96.54400362,Nebraska,7303.0,31173,79.3,77.8,80.6,%,Crude Prevalence,Screening
Valley,41.56719494,-98.98208911,Nebraska,4190.0,31175,83.5,82.2,84.8,%,Crude Prevalence,Screening
Washington,41.53107812,-96.22202292,Nebraska,20667.0,31177,83.9,82.5,85.3,%,Crude Prevalence,Screening
Wayne,42.20933187,-97.1192611,Nebraska,9403.0,31179,79.1,77.0,81.1,%,Crude Prevalence,Screening
Webster,40.17643046,-98.50012247,Nebraska,3533.0,31181,84.1,82.8,85.3,%,Crude Prevalence,Screening
Wheeler,41.91487443,-98.52792607,Nebraska,805.0,31183,84.4,83.0,85.6,%,Crude Prevalence,Screening
York,40.87272618,-97.59710186,Nebraska,13772.0,31185,82.2,80.7,83.7,%,Crude Prevalence,Screening
Churchill,39.58047517,-118.3356428,Nevada,24440.0,32001,84.2,83.0,85.3,%,Crude Prevalence,Screening
Clark,36.21511684,-115.0144894,Nevada,2231647.0,32003,83.7,82.8,84.6,%,Crude Prevalence,Screening
Douglas,38.91199608,-119.6165,Nevada,48467.0,32005,88.1,87.3,89.0,%,Crude Prevalence,Screening
Elko,41.14589934,-115.3578965,Nevada,52460.0,32007,82.7,81.3,84.0,%,Crude Prevalence,Screening
Esmeralda,37.7846328,-117.6323357,Nevada,826.0,32009,87.3,86.5,88.2,%,Crude Prevalence,Screening
Eureka,39.98357841,-116.2684412,Nevada,2003.0,32011,85.4,84.4,86.5,%,Crude Prevalence,Screening
Humboldt,41.40685805,-118.1118997,Nevada,16786.0,32013,82.9,81.6,84.2,%,Crude Prevalence,Screening
Lander,39.93411155,-117.0375235,Nevada,5575.0,32015,83.5,82.3,84.7,%,Crude Prevalence,Screening
Lincoln,37.64341416,-114.8771396,Nevada,5201.0,32017,85.3,84.1,86.5,%,Crude Prevalence,Screening
Lyon,39.0207291,-119.1892491,Nevada,55808.0,32019,85.0,83.9,86.1,%,Crude Prevalence,Screening
Mineral,38.53876788,-118.4351192,Nevada,4514.0,32021,85.6,84.7,86.4,%,Crude Prevalence,Screening
Nye,38.04211507,-116.4718944,Nevada,45346.0,32023,86.6,85.7,87.5,%,Crude Prevalence,Screening
Pershing,40.4401407,-118.4042355,Nevada,6666.0,32027,82.6,81.4,83.9,%,Crude Prevalence,Screening
Storey,39.44660847,-119.5289865,Nevada,4029.0,32029,89.1,88.2,89.9,%,Crude Prevalence,Screening
Washoe,40.66589089,-119.6642183,Nevada,465735.0,32031,84.4,83.2,85.5,%,Crude Prevalence,Screening
White Pine,39.44219321,-114.9013371,Nevada,9475.0,32033,83.3,82.1,84.5,%,Crude Prevalence,Screening
Carson City,39.15109487,-119.747306,Nevada,55414.0,32510,84.4,83.3,85.5,%,Crude Prevalence,Screening
Belknap,43.51812342,-71.42299959,New Hampshire,61022.0,33001,87.3,86.0,88.5,%,Crude Prevalence,Screening
Carroll,43.87402413,-71.20271874,New Hampshire,48779.0,33003,88.4,87.2,89.5,%,Crude Prevalence,Screening
Cheshire,42.91955278,-72.25111371,New Hampshire,76493.0,33005,85.6,84.1,87.0,%,Crude Prevalence,Screening
Coos,44.68953426,-71.30573181,New Hampshire,31589.0,33007,86.6,85.3,87.8,%,Crude Prevalence,Screening
Grafton,43.94056642,-71.8207105,New Hampshire,89786.0,33009,85.5,83.9,86.9,%,Crude Prevalence,Screening
Hillsborough,42.91527242,-71.71586918,New Hampshire,415247.0,33011,87.5,86.2,88.7,%,Crude Prevalence,Screening
Merrimack,43.29728671,-71.68048703,New Hampshire,151132.0,33013,86.8,85.4,88.1,%,Crude Prevalence,Screening
Rockingham,42.98765666,-71.12518801,New Hampshire,309176.0,33015,87.9,86.7,89.1,%,Crude Prevalence,Screening
Strafford,43.29732827,-71.02929981,New Hampshire,130090.0,33017,84.6,82.6,86.2,%,Crude Prevalence,Screening
Sullivan,43.36150987,-72.22243768,New Hampshire,43144.0,33019,86.9,85.6,88.2,%,Crude Prevalence,Screening
Atlantic,39.47768287,-74.65988355,New Jersey,265429.0,34001,88.0,87.2,88.8,%,Crude Prevalence,Screening
Bergen,40.96006576,-74.07454643,New Jersey,936692.0,34003,89.8,89.0,90.6,%,Crude Prevalence,Screening
Burlington,39.87804413,-74.66841123,New Jersey,445384.0,34005,89.2,88.2,90.1,%,Crude Prevalence,Screening
Camden,39.80388852,-74.96060055,New Jersey,507078.0,34007,88.3,87.5,89.2,%,Crude Prevalence,Screening
Cape May,39.14868278,-74.8005329,New Jersey,92560.0,34009,88.7,87.7,89.7,%,Crude Prevalence,Screening
Cumberland,39.3728675,-75.1106521,New Jersey,150972.0,34011,85.8,84.9,86.7,%,Crude Prevalence,Screening
Essex,40.78717274,-74.24637091,New Jersey,799767.0,34013,89.0,88.2,89.8,%,Crude Prevalence,Screening
Gloucester,39.71695865,-75.14178042,New Jersey,291408.0,34015,88.2,87.1,89.2,%,Crude Prevalence,Screening
Hudson,40.73801571,-74.07784695,New Jersey,676061.0,34017,86.6,85.4,87.6,%,Crude Prevalence,Screening
Hunterdon,40.56708207,-74.91229129,New Jersey,124714.0,34019,90.0,88.9,91.0,%,Crude Prevalence,Screening
Mercer,40.28412458,-74.70122076,New Jersey,369811.0,34021,88.3,87.3,89.2,%,Crude Prevalence,Screening
Middlesex,40.44054112,-74.41024587,New Jersey,829685.0,34023,88.2,87.3,89.0,%,Crude Prevalence,Screening
Monmouth,40.26023236,-74.22084607,New Jersey,621354.0,34025,89.6,88.6,90.5,%,Crude Prevalence,Screening
Morris,40.8617735,-74.54469574,New Jersey,494228.0,34027,89.7,88.6,90.5,%,Crude Prevalence,Screening
Ocean,39.88496877,-74.28165167,New Jersey,601651.0,34029,88.6,87.4,89.6,%,Crude Prevalence,Screening
Passaic,41.03372756,-74.30057394,New Jersey,503310.0,34031,87.4,86.5,88.4,%,Crude Prevalence,Screening
Salem,39.58713198,-75.34885125,New Jersey,62607.0,34033,88.0,87.0,89.0,%,Crude Prevalence,Screening
Somerset,40.56359097,-74.61618309,New Jersey,331164.0,34035,90.3,89.5,91.0,%,Crude Prevalence,Screening
Sussex,41.13929435,-74.69015804,New Jersey,140799.0,34037,88.7,87.7,89.7,%,Crude Prevalence,Screening
Union,40.66048019,-74.30884526,New Jersey,558067.0,34039,89.0,88.2,89.8,%,Crude Prevalence,Screening
Warren,40.85716301,-74.9967165,New Jersey,105779.0,34041,89.0,87.9,90.0,%,Crude Prevalence,Screening
Bernalillo,35.05138426,-106.6703911,New Mexico,678701.0,35001,82.1,80.8,83.3,%,Crude Prevalence,Screening
Catron,33.91516222,-108.4046706,New Mexico,3578.0,35003,88.4,87.6,89.1,%,Crude Prevalence,Screening
Chaves,33.36314664,-104.4671759,New Mexico,64689.0,35005,80.6,79.2,82.0,%,Crude Prevalence,Screening
Cibola,34.91234722,-107.9994196,New Mexico,26746.0,35006,80.0,78.9,81.3,%,Crude Prevalence,Screening
Colfax,36.60662235,-104.6484308,New Mexico,12110.0,35007,84.5,83.5,85.4,%,Crude Prevalence,Screening
Curry,34.57401717,-103.3469325,New Mexico,49437.0,35009,77.7,76.2,79.3,%,Crude Prevalence,Screening
De Baca,34.34270853,-104.4121204,New Mexico,1781.0,35011,85.0,84.1,85.8,%,Crude Prevalence,Screening
Do̱a Ana,32.35257958,-106.83294,New Mexico,217522.0,35013,80.8,79.0,82.5,%,Crude Prevalence,Screening
Eddy,32.47137183,-104.3042009,New Mexico,57900.0,35015,81.5,80.2,82.8,%,Crude Prevalence,Screening
Grant,32.73883332,-108.3825013,New Mexico,27346.0,35017,85.3,84.2,86.3,%,Crude Prevalence,Screening
Guadalupe,34.86318201,-104.7907358,New Mexico,4341.0,35019,82.3,80.9,83.7,%,Crude Prevalence,Screening
Harding,35.85791128,-103.8201615,New Mexico,655.0,35021,87.4,86.5,88.3,%,Crude Prevalence,Screening
Hidalgo,31.91397567,-108.714874,New Mexico,4240.0,35023,82.2,81.0,83.4,%,Crude Prevalence,Screening
Lea,32.79215164,-103.4124554,New Mexico,69611.0,35025,79.5,77.9,80.9,%,Crude Prevalence,Screening
Lincoln,33.74524228,-105.4589906,New Mexico,19556.0,35027,86.2,85.3,87.1,%,Crude Prevalence,Screening
Los Alamos,35.86915193,-106.306312,New Mexico,19101.0,35028,87.1,86.1,88.0,%,Crude Prevalence,Screening
Luna,32.18219179,-107.7498659,New Mexico,23963.0,35029,80.7,79.2,82.3,%,Crude Prevalence,Screening
McKinley,35.58058688,-108.2616865,New Mexico,72290.0,35031,77.9,76.2,79.6,%,Crude Prevalence,Screening
Mora,36.00970176,-104.9441497,New Mexico,4506.0,35033,84.8,83.6,85.8,%,Crude Prevalence,Screening
Otero,32.61327607,-105.7418096,New Mexico,66781.0,35035,80.2,78.9,81.4,%,Crude Prevalence,Screening
Quay,35.10438193,-103.54971,New Mexico,8253.0,35037,83.6,82.6,84.6,%,Crude Prevalence,Screening
Rio Arriba,36.50976044,-106.6929242,New Mexico,39006.0,35039,83.2,81.9,84.5,%,Crude Prevalence,Screening
Roosevelt,34.02119048,-103.4801979,New Mexico,18743.0,35041,77.0,75.2,78.9,%,Crude Prevalence,Screening
Sandoval,35.68927633,-106.8659955,New Mexico,145179.0,35043,84.1,83.0,85.0,%,Crude Prevalence,Screening
San Juan,36.50851403,-108.3206034,New Mexico,125043.0,35045,81.4,80.3,82.5,%,Crude Prevalence,Screening
San Miguel,35.48002194,-104.8158146,New Mexico,27591.0,35047,82.8,81.4,84.3,%,Crude Prevalence,Screening
Santa Fe,35.50672925,-105.9761323,New Mexico,150056.0,35049,85.7,84.5,86.7,%,Crude Prevalence,Screening
Sierra,33.1306457,-107.1925609,New Mexico,10968.0,35051,86.5,85.6,87.4,%,Crude Prevalence,Screening
Socorro,34.0072726,-106.9297719,New Mexico,16735.0,35053,81.3,80.1,82.6,%,Crude Prevalence,Screening
Taos,36.57742322,-105.6328165,New Mexico,32835.0,35055,85.1,84.0,86.1,%,Crude Prevalence,Screening
Torrance,34.640363,-105.850599,New Mexico,15591.0,35057,81.9,80.6,83.0,%,Crude Prevalence,Screening
Union,36.48159024,-103.4710515,New Mexico,4118.0,35059,81.4,80.1,82.7,%,Crude Prevalence,Screening
Valencia,34.71554562,-106.8090704,New Mexico,76456.0,35061,81.3,80.0,82.6,%,Crude Prevalence,Screening
Albany,42.600427,-73.97332113,New York,307117.0,36001,86.7,85.3,87.9,%,Crude Prevalence,Screening
Allegany,42.2573449,-78.02737854,New York,46430.0,36003,84.9,83.3,86.4,%,Crude Prevalence,Screening
Bronx,40.84907748,-73.86461334,New York,1432132.0,36005,86.3,85.1,87.6,%,Crude Prevalence,Screening
Broome,42.16029186,-75.8196379,New York,191659.0,36007,85.8,84.4,87.1,%,Crude Prevalence,Screening
Cattaraugus,42.24843699,-78.67909447,New York,76840.0,36009,86.1,84.9,87.4,%,Crude Prevalence,Screening
Cayuga,42.91750996,-76.55458745,New York,77145.0,36011,86.7,85.4,88.0,%,Crude Prevalence,Screening
Chautauqua,42.22815413,-79.36664294,New York,127939.0,36013,86.4,85.1,87.6,%,Crude Prevalence,Screening
Chemung,42.14111533,-76.7602261,New York,84254.0,36015,86.7,85.4,88.0,%,Crude Prevalence,Screening
Chenango,42.49341208,-75.61157563,New York,47536.0,36017,86.7,85.4,88.1,%,Crude Prevalence,Screening
Clinton,44.74609188,-73.67835293,New York,80695.0,36019,85.1,83.6,86.6,%,Crude Prevalence,Screening
Columbia,42.25019584,-73.63180053,New York,59916.0,36021,88.7,87.7,89.8,%,Crude Prevalence,Screening
Cortland,42.59520803,-76.07043,New York,47823.0,36023,84.6,82.8,86.3,%,Crude Prevalence,Screening
Delaware,42.19833772,-74.96689636,New York,44527.0,36025,87.5,86.3,88.7,%,Crude Prevalence,Screening
Dutchess,41.76532643,-73.7428389,New York,293718.0,36027,88.2,87.0,89.2,%,Crude Prevalence,Screening
Erie,42.76374632,-78.73218322,New York,919719.0,36029,87.4,86.2,88.5,%,Crude Prevalence,Screening
Essex,44.11711761,-73.77257779,New York,37300.0,36031,88.3,87.2,89.3,%,Crude Prevalence,Screening
Franklin,44.5928768,-74.30324118,New York,50293.0,36033,85.1,83.7,86.3,%,Crude Prevalence,Screening
Fulton,43.11385695,-74.42206248,New York,53591.0,36035,86.7,85.5,87.9,%,Crude Prevalence,Screening
Genesee,43.0008825,-78.1939297,New York,57511.0,36037,87.1,85.8,88.2,%,Crude Prevalence,Screening
Greene,42.27669675,-74.12249838,New York,47491.0,36039,87.3,86.2,88.4,%,Crude Prevalence,Screening
Hamilton,43.66134129,-74.49745908,New York,4434.0,36041,89.8,88.7,90.7,%,Crude Prevalence,Screening
Herkimer,43.4194963,-74.96255488,New York,61833.0,36043,86.6,85.3,87.9,%,Crude Prevalence,Screening
Jefferson,44.05021351,-75.922731,New York,111755.0,36045,83.7,82.1,85.1,%,Crude Prevalence,Screening
Kings,40.63880721,-73.93887284,New York,2582830.0,36047,87.0,86.0,88.0,%,Crude Prevalence,Screening
Lewis,43.7845695,-75.44910192,New York,26447.0,36049,86.2,84.9,87.5,%,Crude Prevalence,Screening
Livingston,42.7284782,-77.77507922,New York,63227.0,36051,85.3,83.7,86.7,%,Crude Prevalence,Screening
Madison,42.91233897,-75.66917368,New York,70795.0,36053,86.5,85.0,87.8,%,Crude Prevalence,Screening
Monroe,43.1468316,-77.69599602,New York,742474.0,36055,86.9,85.6,88.0,%,Crude Prevalence,Screening
Montgomery,42.90213417,-74.43962833,New York,49455.0,36057,86.2,85.0,87.3,%,Crude Prevalence,Screening
Nassau,40.737709,-73.58611819,New York,1358343.0,36059,89.5,88.5,90.3,%,Crude Prevalence,Screening
New York,40.77595433,-73.96871681,New York,1628701.0,36061,87.9,86.7,89.0,%,Crude Prevalence,Screening
Niagara,43.19969536,-78.7458822,New York,210433.0,36063,87.2,86.1,88.4,%,Crude Prevalence,Screening
Oneida,43.24153736,-75.43569966,New York,229577.0,36065,86.7,85.5,87.8,%,Crude Prevalence,Screening
Onondaga,43.00606255,-76.19444014,New York,461809.0,36067,87.2,86.0,88.4,%,Crude Prevalence,Screening
Ontario,42.85287959,-77.29926537,New York,109864.0,36069,88.0,86.8,89.2,%,Crude Prevalence,Screening
Orange,41.40211277,-74.30529923,New York,381951.0,36071,87.4,86.2,88.4,%,Crude Prevalence,Screening
Orleans,43.25220767,-78.23126127,New York,40612.0,36073,86.1,84.9,87.3,%,Crude Prevalence,Screening
Oswego,43.42683109,-76.14196539,New York,117898.0,36075,85.3,83.7,86.7,%,Crude Prevalence,Screening
Otsego,42.6342187,-75.03205775,New York,59749.0,36077,86.0,84.4,87.6,%,Crude Prevalence,Screening
Putnam,41.42647155,-73.74944844,New York,98892.0,36079,89.1,88.1,90.2,%,Crude Prevalence,Screening
Queens,40.70273253,-73.81964281,New York,2278906.0,36081,88.2,87.4,89.0,%,Crude Prevalence,Screening
Rensselaer,42.71093915,-73.50966338,New York,159442.0,36083,86.9,85.6,88.1,%,Crude Prevalence,Screening
Richmond,40.58072907,-74.15238026,New York,476179.0,36085,88.3,87.3,89.2,%,Crude Prevalence,Screening
Rockland,41.15260092,-74.02442114,New York,325695.0,36087,87.8,86.6,88.9,%,Crude Prevalence,Screening
St. Lawrence,44.49659408,-75.06824184,New York,108047.0,36089,84.1,82.6,85.6,%,Crude Prevalence,Screening
Saratoga,43.10741677,-73.86392847,New York,230163.0,36091,88.3,87.1,89.5,%,Crude Prevalence,Screening
Schenectady,42.8183283,-74.05787751,New York,155350.0,36093,87.5,86.3,88.6,%,Crude Prevalence,Screening
Schoharie,42.58807552,-74.4418085,New York,31097.0,36095,87.0,85.7,88.3,%,Crude Prevalence,Screening
Schuyler,42.39366485,-76.87496077,New York,17912.0,36097,87.3,86.2,88.6,%,Crude Prevalence,Screening
Seneca,42.78075326,-76.82340689,New York,34300.0,36099,86.2,84.9,87.5,%,Crude Prevalence,Screening
Steuben,42.26791517,-77.3834658,New York,95796.0,36101,86.8,85.5,88.0,%,Crude Prevalence,Screening
Suffolk,40.86929097,-72.84630378,New York,1481093.0,36103,88.7,87.6,89.7,%,Crude Prevalence,Screening
Sullivan,41.71615721,-74.76797963,New York,75498.0,36105,87.4,86.4,88.4,%,Crude Prevalence,Screening
Tioga,42.17045435,-76.30646995,New York,48560.0,36107,87.5,86.2,88.7,%,Crude Prevalence,Screening
Tompkins,42.45176728,-76.47358172,New York,102793.0,36109,83.1,81.1,84.8,%,Crude Prevalence,Screening
Ulster,41.8882871,-74.25869177,New York,178599.0,36111,87.6,86.4,88.7,%,Crude Prevalence,Screening
Warren,43.56090591,-73.84621873,New York,64265.0,36113,88.2,87.0,89.3,%,Crude Prevalence,Screening
Washington,43.31337885,-73.4306855,New York,61197.0,36115,86.4,85.1,87.7,%,Crude Prevalence,Screening
Wayne,43.15648797,-77.02956582,New York,90064.0,36117,87.3,86.0,88.5,%,Crude Prevalence,Screening
Westchester,41.16140695,-73.75614724,New York,967612.0,36119,89.6,88.6,90.4,%,Crude Prevalence,Screening
Wyoming,42.70203478,-78.22450057,New York,40085.0,36121,86.4,85.1,87.6,%,Crude Prevalence,Screening
Yates,42.63339203,-77.10505301,New York,24841.0,36123,86.1,84.5,87.7,%,Crude Prevalence,Screening
Alamance,36.0436101,-79.39878064,North Carolina,166436.0,37001,84.7,83.5,85.9,%,Crude Prevalence,Screening
Alexander,35.92073035,-81.17707184,North Carolina,37353.0,37003,84.4,83.1,85.6,%,Crude Prevalence,Screening
Alleghany,36.4912061,-81.12768021,North Carolina,11161.0,37005,85.8,84.5,86.9,%,Crude Prevalence,Screening
Anson,34.97361799,-80.10235492,North Carolina,24877.0,37007,84.6,83.6,85.6,%,Crude Prevalence,Screening
Ashe,36.43421847,-81.50066054,North Carolina,27109.0,37009,86.1,84.7,87.3,%,Crude Prevalence,Screening
Avery,36.07621571,-81.92237076,North Carolina,17505.0,37011,83.7,82.2,85.3,%,Crude Prevalence,Screening
Beaufort,35.49288234,-76.85870951,North Carolina,47079.0,37013,86.9,85.9,87.8,%,Crude Prevalence,Screening
Bertie,36.06580287,-76.97650603,North Carolina,19026.0,37015,86.6,85.6,87.6,%,Crude Prevalence,Screening
Bladen,34.6145459,-78.5631022,North Carolina,33190.0,37017,85.8,84.8,86.8,%,Crude Prevalence,Screening
Brunswick,34.07085676,-78.23835355,North Carolina,136744.0,37019,88.7,87.7,89.5,%,Crude Prevalence,Screening
Buncombe,35.61129365,-82.53007992,North Carolina,259103.0,37021,85.7,84.2,87.1,%,Crude Prevalence,Screening
Burke,35.74898348,-81.70438372,North Carolina,90382.0,37023,84.2,82.8,85.5,%,Crude Prevalence,Screening
Cabarrus,35.38692832,-80.55136147,North Carolina,211342.0,37025,85.6,84.5,86.7,%,Crude Prevalence,Screening
Caldwell,35.95326409,-81.54699381,North Carolina,82029.0,37027,84.1,82.8,85.4,%,Crude Prevalence,Screening
Camden,36.38667142,-76.20575373,North Carolina,10710.0,37029,85.8,84.5,87.0,%,Crude Prevalence,Screening
Carteret,34.82743684,-76.65287575,North Carolina,69524.0,37031,87.3,86.2,88.3,%,Crude Prevalence,Screening
Caswell,36.39328043,-79.33361117,North Carolina,22698.0,37033,85.8,84.7,86.8,%,Crude Prevalence,Screening
Catawba,35.66283091,-81.2147025,North Carolina,158652.0,37035,85.1,83.8,86.2,%,Crude Prevalence,Screening
Chatham,35.70270019,-79.25523712,North Carolina,73139.0,37037,88.4,87.3,89.4,%,Crude Prevalence,Screening
Cherokee,35.13364981,-84.06395637,North Carolina,28383.0,37039,86.9,85.8,88.1,%,Crude Prevalence,Screening
Chowan,36.14907031,-76.60803108,North Carolina,14029.0,37041,86.8,85.9,87.8,%,Crude Prevalence,Screening
Clay,35.05698099,-83.75029961,North Carolina,11139.0,37043,87.3,86.1,88.4,%,Crude Prevalence,Screening
Cleveland,35.33411371,-81.55591847,North Carolina,97645.0,37045,84.6,83.3,85.9,%,Crude Prevalence,Screening
Columbus,34.26579628,-78.65515533,North Carolina,55655.0,37047,84.7,83.6,85.7,%,Crude Prevalence,Screening
Craven,35.12322692,-77.09274208,North Carolina,102912.0,37049,84.5,83.2,85.6,%,Crude Prevalence,Screening
Cumberland,35.04866146,-78.82754625,North Carolina,332330.0,37051,83.2,81.9,84.3,%,Crude Prevalence,Screening
Currituck,36.40475458,-76.00421593,North Carolina,27072.0,37053,85.6,84.2,86.9,%,Crude Prevalence,Screening
Dare,35.76098874,-75.78359983,North Carolina,36501.0,37055,87.2,86.1,88.2,%,Crude Prevalence,Screening
Davidson,35.7930752,-80.2121018,North Carolina,166614.0,37057,84.6,83.4,85.9,%,Crude Prevalence,Screening
Davie,35.92923735,-80.54403465,North Carolina,42733.0,37059,86.2,85.0,87.4,%,Crude Prevalence,Screening
Duplin,34.93650209,-77.9328392,North Carolina,58856.0,37061,83.8,82.7,84.8,%,Crude Prevalence,Screening
Durham,36.03607005,-78.8761148,North Carolina,316739.0,37063,85.7,84.4,86.7,%,Crude Prevalence,Screening
Edgecombe,35.91279171,-77.59721462,North Carolina,52005.0,37065,85.9,84.9,86.9,%,Crude Prevalence,Screening
Forsyth,36.13054272,-80.25613695,North Carolina,379099.0,37067,85.5,84.4,86.5,%,Crude Prevalence,Screening
Franklin,36.08177432,-78.28423759,North Carolina,67560.0,37069,85.4,84.3,86.4,%,Crude Prevalence,Screening
Gaston,35.29453764,-81.1808886,North Carolina,222846.0,37071,84.6,83.4,85.9,%,Crude Prevalence,Screening
Gates,36.44495789,-76.70059133,North Carolina,11573.0,37073,86.9,86.0,87.8,%,Crude Prevalence,Screening
Graham,35.35017341,-83.83314665,North Carolina,8484.0,37075,84.5,83.3,85.7,%,Crude Prevalence,Screening
Granville,36.3038805,-78.65301482,North Carolina,60115.0,37077,85.9,84.8,86.9,%,Crude Prevalence,Screening
Greene,35.4857681,-77.67583807,North Carolina,21012.0,37079,83.8,82.7,84.9,%,Crude Prevalence,Screening
Guilford,36.07945683,-79.78836384,North Carolina,533670.0,37081,85.7,84.6,86.8,%,Crude Prevalence,Screening
Halifax,36.25738801,-77.65213264,North Carolina,50574.0,37083,86.1,85.1,87.0,%,Crude Prevalence,Screening
Harnett,35.36867703,-78.8691687,North Carolina,134214.0,37085,83.5,82.3,84.7,%,Crude Prevalence,Screening
Haywood,35.55608368,-82.9825767,North Carolina,61971.0,37087,86.3,84.9,87.5,%,Crude Prevalence,Screening
